,# PDB,function,Heme,multiheme,ligand,axial1,axial2,pocket_volume,saddling,ruffling,doming,breathing,rotation,wavx,wavy,pro,nstr,mstr,transx,transy
12234,6otd,transferase,HEM_A_201,0,HIS-IMD,HIS,IMD,517.0,0.289,-0.779,-0.009,0.075,0.028,-0.043,-0.01,-0.02,-0.067,0.042,0.09,-0.011
12390,6pq6,oxidoreductase,HEM_A_502,0,CYS-HOH,CYS,HOH,386.0,-0.416,-0.747,-0.022,-0.172,-0.016,-0.159,0.159,-0.007,-0.05,-0.024,0.037,0.003
12391,6pqd,oxidoreductase,HEM_A_501,0,CYS-HOH,CYS,HOH,390.0,-0.404,-0.774,-0.071,-0.175,-0.04,-0.166,0.162,-0.006,-0.064,0.108,0.013,-0.018
12392,6pqs,oxidoreductase,HEM_A_501,0,CYS,CYS,,378.0,-0.339,-0.69,-0.055,-0.131,-0.023,-0.085,0.197,0.002,0.007,-0.039,0.014,0.02
12393,6pqw,oxidoreductase,HEM_A_502,0,CYS-HOH,CYS,HOH,387.0,-0.365,-0.741,-0.061,-0.145,-0.007,-0.131,0.118,-0.003,-0.01,-0.09,0.021,-0.026
12398,6prr,oxidoreductase,HEM_A_502,0,CYS-HOH,CYS,HOH,398.0,-0.468,-0.749,-0.015,-0.116,-0.007,-0.123,0.195,-0.014,0.016,-0.129,0.031,-0.007
12399,6prs,oxidoreductase,HEM_A_501,0,CYS,CYS,,384.0,-0.364,-0.763,-0.08,-0.156,-0.015,-0.193,0.095,-0.001,-0.001,0.04,0.031,0.004
12400,6pt7,oxidoreductase,HEM_A_602,0,TYR,TYR,,422.0,0.095,0.478,0.331,-0.491,0.002,-0.035,-0.004,0.006,-0.005,-0.083,-0.013,0.036
12447,6qq0,oxidoreductase,HEC_A_503,0,HIS-MET,HIS,MET,326.0,0.0,-0.703,-0.044,-0.048,0.038,-0.001,-0.116,0.035,0.021,0.087,0.03,-0.055
12448,6qq1,oxidoreductase,HEC_A_503,0,HIS-MET,HIS,MET,343.0,0.018,-0.751,-0.03,-0.035,0.01,-0.011,-0.108,0.015,0.023,0.073,0.035,-0.035
12449,6qq2,oxidoreductase,HEC_A_504,0,HIS-MET,HIS,MET,346.0,0.099,-0.777,0.003,-0.1,0.006,0.013,-0.015,-0.009,-0.158,0.098,0.009,-0.074
12499,6r1q,oxygen carrier,HEM_A_202,0,HIS-HIS,HIS,HIS,511.0,0.055,0.452,-0.083,0.138,-0.011,0.055,0.05,0.012,0.045,-0.184,0.013,-0.035
12524,6r3w,oxidoreductase,HEM_A_201,0,HIS-HOH,HIS,HOH,549.0,-0.219,0.326,0.264,-0.074,-0.005,0.045,0.021,0.011,-0.021,0.028,0.026,-0.007
12525,6r3y,oxidoreductase,HEM_A_200,0,HIS-CYN,HIS,CYN,560.0,-0.216,0.276,0.336,-0.083,0.016,0.01,-0.036,0.003,0.043,0.039,0.026,-0.004
12534,6ra6,oxygen carrier,HEM_A_201,0,HIS-HIS,HIS,HIS,631.0,0.428,0.7,-0.364,0.077,-0.021,0.026,0.012,-0.008,-0.08,-0.003,-0.034,0.09
12535,6rgi,electron transporter,HEC_A_201,0,HIS-IMD,HIS,IMD,434.0,0.061,-0.302,-0.22,0.194,0.031,0.037,-0.078,0.056,-0.045,-0.007,-0.054,0.007
12548,6ro8,oxidoreductase,HEM_A_500,0,CYS-HOH,CYS,HOH,379.0,0.145,-0.299,-0.002,-0.213,-0.012,-0.117,0.231,-0.001,0.01,0.165,0.047,-0.038
12555,6rq0,oxidoreductase,HEM_A_402,0,CYS-HOH,CYS,HOH,444.0,-0.531,-0.597,-0.082,0.029,-0.043,-0.13,0.039,0.008,-0.103,-0.015,0.034,-0.05
12556,6rq1,oxidoreductase,HEM_A_402,0,CYS-HOH,CYS,HOH,467.0,-0.442,-0.606,0.023,0.051,-0.033,-0.095,0.037,-0.013,-0.049,0.066,0.041,-0.025
12557,6rq3,oxidoreductase,HEM_A_402,0,CYS-HOH,CYS,HOH,459.0,-0.436,-0.614,0.043,0.009,-0.014,-0.062,0.029,-0.005,-0.039,0.004,0.039,-0.053
12558,6rq5,oxidoreductase,HEM_A_403,0,CYS-HOH,CYS,HOH,442.0,-0.589,-0.54,-0.031,0.107,-0.049,-0.108,0.075,-0.029,-0.066,-0.001,0.06,-0.059
12559,6rq6,oxidoreductase,HEM_A_402,0,CYS-HOH,CYS,HOH,432.0,-0.486,-0.611,-0.038,-0.041,-0.013,-0.079,0.038,-0.011,-0.032,-0.016,0.017,-0.046
12560,6rq8,oxidoreductase,HEM_A_402,0,CYS,CYS,,448.0,-0.611,-0.565,-0.17,-0.008,-0.025,-0.086,0.049,-0.019,-0.135,-0.003,0.06,-0.049
12561,6rq9,oxidoreductase,HEM_A_402,0,CYS,CYS,,435.0,-0.474,-0.673,-0.147,0.056,-0.034,-0.129,0.05,-0.016,-0.088,0.03,0.037,-0.042
12562,6rqb,oxidoreductase,HEM_A_405,0,CYS-HOH,CYS,HOH,463.0,-0.52,-0.591,-0.005,0.016,-0.026,-0.122,0.05,-0.023,-0.107,0.012,0.038,-0.016
12563,6rqd,oxidoreductase,HEM_A_405,0,CYS-HOH,CYS,HOH,455.0,-0.573,-0.587,-0.148,0.069,-0.064,-0.077,0.053,-0.016,-0.119,-0.007,0.075,-0.05
12564,6rqe,oxidoreductase,HEM_A_405,0,CYS,CYS,,465.0,-0.599,-0.516,-0.144,-0.155,-0.015,-0.093,0.072,-0.033,-0.015,-0.008,0.023,-0.068
12577,6rsi,electron transporter,HEC_A_201,0,HIS-HOH,HIS,HOH,354.0,-0.241,-0.81,-0.261,0.017,0.032,0.261,-0.203,-0.004,0.0,-0.011,-0.108,0.07
12578,6rsj,electron transporter,HEC_A_201,0,HIS-HOH,HIS,HOH,351.0,-0.196,-0.833,-0.236,-0.012,0.032,0.274,-0.204,-0.039,-0.009,0.026,-0.055,0.05
12587,6s8y,electron transporter,HEC_A_201,0,HIS-MET,HIS,MET,320.0,-0.117,-0.648,-0.059,-0.012,0.021,0.174,-0.132,0.092,0.068,0.073,-0.041,-0.064
12614,6t0g,oxidoreductase,HEM_A_501,0,CYS,CYS,,390.0,-0.024,-0.265,-0.236,-0.228,-0.01,-0.019,0.033,-0.02,-0.041,0.015,0.018,0.002
12615,6t0h,oxidoreductase,HEM_A_501,0,CYS,CYS,,393.0,0.011,-0.319,-0.204,-0.203,0.085,0.018,0.107,-0.013,0.043,-0.032,-0.039,0.028
12616,6t0j,oxidoreductase,HEM_A_501,0,CYS,CYS,,404.0,-0.03,-0.314,-0.249,-0.127,0.009,-0.068,0.126,-0.016,-0.045,0.096,0.004,0.025
12617,6t0k,oxidoreductase,HEM_A_501,0,CYS-M65,CYS,M65,384.0,-0.176,-0.263,0.024,-0.076,0.004,-0.143,0.038,-0.008,-0.03,0.046,0.018,-0.0
12618,6t0l,oxidoreductase,HEM_A_501,0,CYS-M8N,CYS,M8N,404.0,-0.116,-0.383,-0.081,-0.149,0.017,-0.065,0.086,-0.029,-0.038,0.062,0.061,0.031
12619,6tae,oxidoreductase,HEM_A_301,0,HIS-DOD,HIS,DOD,427.0,-0.815,0.339,0.04,-0.103,0.01,-0.176,0.101,-0.035,0.072,0.011,0.016,0.025
12624,6td7,oxidoreductase,HEM_A_201,0,HIS-CYN,HIS,CYN,495.0,0.127,-0.288,0.345,-0.222,0.005,-0.058,-0.104,-0.008,0.038,0.15,-0.056,0.077
12625,6te7,oxidoreductase,HEM_A_904,0,CYS-HOH,CYS,HOH,471.0,-0.635,-0.598,-0.033,-0.08,-0.019,-0.099,0.097,-0.017,-0.127,-0.052,-0.035,-0.008
12626,6tet,oxidoreductase,HEM_A_509,0,CYS-HOH,CYS,HOH,456.0,-0.623,-0.569,-0.018,-0.032,-0.005,-0.063,0.164,-0.017,-0.118,0.068,0.029,0.004
12627,6tev,oxidoreductase,HEM_A_905,0,CYS-HOH,CYS,HOH,465.0,-0.61,-0.627,0.012,-0.049,-0.016,-0.087,0.119,-0.01,-0.105,0.034,0.015,-0.002
12641,6tpo,oxidoreductase,HEC_A_903,0,HIS-MET,HIS,MET,388.0,-0.079,-0.564,-0.062,-0.049,-0.003,0.025,-0.011,-0.007,-0.043,0.055,-0.063,0.004
12653,6u30,oxidoreductase,HEM_A_502,0,CYS-PQM,CYS,PQM,385.0,-0.163,-0.53,-0.001,-0.197,0.006,-0.126,0.115,-0.027,0.002,-0.14,-0.026,-0.031
12654,6u31,oxidoreductase,HEM_A_501,0,CYS-PQP,CYS,PQP,385.0,-0.302,-0.62,-0.002,-0.089,-0.002,-0.099,0.168,-0.009,0.0,-0.053,0.002,-0.014
12655,6u3k,oxidoreductase,HEM_A_501,0,CYS-HOH,CYS,HOH,387.0,-0.428,-0.623,0.075,-0.18,-0.02,-0.152,0.11,-0.002,0.067,0.109,-0.02,-0.012
12656,6u87,oxidoreductase,HEM_A_301,0,HIS-HOH,HIS,HOH,486.0,0.181,-0.608,-0.131,-0.055,0.008,-0.131,-0.02,0.006,0.025,0.051,-0.0,-0.018
12657,6u97,electron transporter,HEM_A_202,0,HIS-MET,HIS,MET,371.0,0.39,-0.348,0.006,-0.099,-0.014,-0.015,-0.207,0.05,0.002,0.067,0.029,-0.021
12670,6ukl,unclassified,HEM_E_203,0,,,,478.0,-0.164,0.882,-0.27,-0.045,0.016,0.036,-0.017,-0.023,-0.118,-0.115,0.015,-0.001
12671,6une,oxidoreductase,HEM_A_601,0,CYS-QES,CYS,QES,398.0,-0.191,0.186,0.063,-0.241,-0.001,-0.071,0.28,0.0,-0.032,-0.255,-0.02,0.012
12672,6ung,oxidoreductase,HEM_A_601,0,CYS-QEP,CYS,QEP,408.0,-0.217,0.258,0.001,-0.035,0.006,-0.122,0.113,0.002,-0.014,-0.269,-0.059,0.01
12673,6unh,oxidoreductase,HEM_A_601,0,CYS-QEA,CYS,QEA,445.0,-0.217,0.171,-0.079,-0.101,0.01,0.031,0.02,-0.0,0.009,-0.067,-0.016,-0.034
12674,6uni,oxidoreductase,HEM_A_601,0,CYS-QDV,CYS,QDV,437.0,-0.229,0.093,0.123,-0.199,0.019,-0.072,0.083,-0.003,-0.047,-0.021,-0.026,0.007
12677,6unk,oxidoreductase,HEM_A_601,0,CYS-QE4,CYS,QE4,446.0,-0.102,0.254,0.055,-0.077,0.002,-0.031,0.154,0.006,-0.083,-0.349,-0.059,0.042
12678,6unl,oxidoreductase,HEM_A_601,0,CYS-QDJ,CYS,QDJ,409.0,-0.139,0.279,0.051,-0.195,0.016,-0.15,-0.006,0.008,0.074,-0.23,-0.059,-0.005
12681,6unn,oxidoreductase,HEM_A_501,0,CYS,CYS,,374.0,-0.343,-0.696,-0.05,-0.196,-0.015,-0.162,0.142,0.0,-0.026,-0.03,-0.006,-0.018
12682,6upg,oxidoreductase,HEM_A_401,0,CYS,CYS,,450.0,-0.448,-0.667,-0.059,-0.102,-0.008,-0.133,0.093,-0.012,-0.003,-0.054,0.042,0.007
12683,6upi,oxidoreductase,HEM_A_401,0,CYS-QFD,CYS,QFD,454.0,-0.397,-0.755,-0.052,-0.201,-0.024,-0.153,0.06,-0.004,-0.023,-0.005,0.029,-0.017
12736,6vby,oxidoreductase,HEM_A_602,0,CYS-EPE,CYS,EPE,419.0,-0.201,0.221,-0.037,-0.133,0.006,-0.149,0.006,-0.007,0.016,-0.026,0.021,0.001
12737,6vdp,oxidoreductase,HEC_A_401,0,HIS-HIS,HIS,HIS,554.0,0.413,0.786,-0.075,-0.06,0.0,0.137,-0.117,-0.031,0.049,-0.014,0.051,0.063
12738,6vdq,oxidoreductase,HEC_A_401,0,HIS-HIS,HIS,HIS,557.0,0.331,0.785,-0.161,-0.029,-0.028,0.014,-0.163,-0.049,-0.035,0.056,-0.01,0.013
12741,6vdz,oxidoreductase,HEC_A_401,0,HIS-HIS,HIS,HIS,560.0,0.099,0.392,-0.308,-0.231,-0.001,-0.06,0.079,-0.065,0.039,0.186,-0.032,0.045
12742,6vjx,oxidoreductase,HEM_A_501,0,CYS,CYS,,384.0,-0.383,-0.555,-0.04,-0.178,-0.028,-0.134,0.147,-0.009,-0.015,-0.014,0.011,0.019
12743,6vri,unclassified,HEM_D_201,0,,,,520.0,-0.234,1.038,-0.251,-0.104,0.008,-0.056,-0.05,-0.042,-0.189,-0.028,0.041,-0.02
12744,6vxv,oxidoreductase,HEM_A_404,0,CYS-HOH,CYS,HOH,521.0,-0.452,-0.129,0.18,-0.134,0.007,0.222,-0.021,-0.008,-0.027,-0.016,0.018,0.031
12745,6vz6,oxidoreductase,HEM_A_101,0,HIS-HIS,HIS,HIS,460.0,-0.698,-0.435,-0.013,0.005,0.025,0.042,0.117,-0.014,-0.003,0.108,0.056,0.075
12746,6vza,unclassified,HEM_A_405,0,CYS-HOH,CYS,HOH,512.0,-0.414,0.071,-0.165,-0.145,-0.023,-0.043,0.206,-0.022,-0.035,-0.022,0.027,0.003
12747,6vzb,unclassified,HEM_A_404,0,CYS-HOH,CYS,HOH,519.0,-0.463,0.168,-0.131,-0.059,-0.043,0.009,0.154,0.002,0.01,0.024,-0.019,-0.016
12785,6wfl,oxidoreductase,HEM_A_502,0,CYS-CAH,CYS,CAH,451.0,0.351,-0.284,-0.14,-0.139,0.06,0.167,0.024,-0.003,0.054,-0.043,-0.032,0.055
12788,6wj6,electron transporter,HEM_E_101,0,HIS-HIS,HIS,HIS,556.0,0.925,-0.011,0.4,-0.092,0.02,-0.098,0.029,0.005,-0.057,-0.055,-0.018,0.017
12797,6wpl,oxidoreductase,HEM_A_501,0,CYS-CAH,CYS,CAH,451.0,0.378,-0.187,-0.038,-0.263,0.016,0.087,0.075,-0.013,0.01,0.235,-0.048,0.107
12849,6wzc,electron transporter,HEC_A_201,0,HIS-MET,HIS,MET,461.0,-0.1,-0.192,-0.137,-0.254,0.026,0.018,-0.08,-0.014,0.001,-0.083,-0.052,0.042
12850,6wzp,oxidoreductase,HEM_A_502,0,CYS-HOH,CYS,HOH,379.0,-0.355,-0.661,0.079,-0.146,0.002,-0.156,0.107,-0.001,-0.068,-0.064,0.035,0.015
12863,6x8x,electron transporter,HEC_A_201,0,HIS-MET,HIS,MET,405.0,-0.221,-0.091,0.026,-0.265,-0.015,0.117,-0.13,-0.015,0.26,-0.009,0.053,-0.016
12872,6xa3,oxidoreductase,HEM_A_501,0,HOH,HOH,,395.0,0.057,-0.524,0.244,-0.198,0.012,-0.089,-0.0,-0.001,0.027,0.047,0.019,0.004
12875,6xaj,unclassified,HEM_A_801,0,CYS-HOH,CYS,HOH,513.0,-0.365,-0.046,-0.072,-0.226,-0.019,-0.056,0.199,-0.018,0.053,0.076,-0.008,0.014
12878,6xal,unclassified,HEM_A_801,0,CYS-HOH,CYS,HOH,524.0,-0.27,0.004,-0.277,-0.188,-0.016,0.036,0.18,-0.028,-0.02,-0.026,-0.017,-0.021
12879,6xam,unclassified,HEM_A_801,0,CYS-HOH,CYS,HOH,518.0,-0.331,-0.06,-0.262,-0.145,-0.004,-0.01,0.218,-0.024,-0.002,0.02,-0.003,0.019
12880,6xcx,oxidoreductase,HEC_A_901,0,CYS,CYS,,520.0,-0.319,-0.456,0.598,0.029,0.015,0.003,-0.017,-0.005,-0.036,-0.064,0.049,0.049
12893,6xk3,oxidoreductase,HEM_A_901,0,CYS,CYS,,553.0,-0.551,-0.461,0.624,-0.092,0.046,0.059,-0.009,-0.018,-0.053,-0.071,0.038,-0.083
12894,6xk4,oxidoreductase,HEM_A_901,0,CYS,CYS,,540.0,-0.181,-0.461,0.697,0.069,0.016,0.046,-0.016,-0.004,-0.061,-0.016,0.045,0.053
12895,6xk5,oxidoreductase,HEM_A_901,0,CYS,CYS,,508.0,-0.376,-0.4,0.624,0.022,-0.011,0.034,-0.046,-0.01,-0.114,-0.038,0.046,0.026
12896,6xk6,oxidoreductase,HEM_A_901,0,CYS,CYS,,528.0,-0.533,-0.484,0.627,-0.028,-0.001,0.075,-0.04,-0.031,-0.021,-0.042,0.057,-0.021
12897,6xk7,oxidoreductase,HEM_A_901,0,CYS,CYS,,506.0,-0.606,-0.568,0.654,-0.028,-0.007,0.068,-0.03,-0.036,-0.015,0.033,0.059,-0.02
12898,6xk8,oxidoreductase,HEM_A_901,0,CYS,CYS,,519.0,-0.408,-0.439,0.589,-0.008,0.017,-0.01,-0.032,0.003,-0.039,-0.024,0.054,0.042
12899,6xmc,oxidoreductase,HEM_A_901,0,CYS,CYS,,506.0,-0.606,-0.568,0.654,-0.028,-0.007,0.068,-0.03,-0.036,-0.015,0.033,0.059,-0.02
12904,6xv4,oxidoreductase,HEM_A_301,0,HIS-DOD,HIS,DOD,391.0,-0.895,0.335,-0.049,-0.088,0.006,-0.174,0.04,-0.036,0.06,-0.004,0.04,0.054
12915,6y1t,oxidoreductase,HEM_A_301,0,HIS-HOH,HIS,HOH,430.0,-0.69,0.333,-0.07,-0.177,0.01,-0.082,0.179,-0.004,0.021,-0.085,-0.005,0.021
12916,6y2y,oxidoreductase,HEM_A_301,0,HIS-HOH,HIS,HOH,409.0,-0.674,0.374,-0.027,-0.139,0.017,0.007,0.155,0.012,0.035,-0.044,-0.026,0.021
12920,6ych,oxidoreductase,HEM_A_501,0,CYS,CYS,,411.0,0.27,0.411,-0.247,-0.139,-0.023,-0.039,0.057,0.012,0.022,0.068,0.017,0.004
12921,6yci,oxidoreductase,HEM_A_501,0,CYS,CYS,,430.0,0.027,0.419,-0.278,0.021,-0.062,-0.004,0.093,0.011,0.115,0.008,0.001,0.043
12922,6ycj,oxidoreductase,HEM_A_501,0,CYS,CYS,,408.0,0.162,0.507,-0.282,-0.159,-0.023,-0.009,0.06,0.016,0.034,0.005,0.013,-0.007
12923,6yck,oxidoreductase,HEM_A_501,0,CYS,CYS,,417.0,0.157,0.405,-0.233,-0.209,-0.01,-0.014,0.03,0.005,-0.021,-0.053,-0.013,0.019
12924,6ycl,oxidoreductase,HEM_A_502,0,CYS,CYS,,425.0,0.065,0.387,-0.256,-0.16,-0.013,0.022,0.072,0.035,-0.018,-0.004,-0.011,0.014
12925,6ycm,oxidoreductase,HEM_A_501,0,CYS,CYS,,408.0,0.1,0.407,-0.237,-0.144,-0.002,-0.001,0.085,0.005,-0.005,0.03,-0.015,0.014
12926,6ycn,oxidoreductase,HEM_A_501,0,CYS,CYS,,422.0,0.139,0.5,-0.289,-0.139,-0.019,-0.009,0.056,0.018,-0.05,-0.039,0.013,0.006
12927,6yco,oxidoreductase,HEM_A_501,0,CYS,CYS,,408.0,0.141,0.426,-0.288,-0.069,-0.015,0.013,0.077,0.007,0.023,-0.024,0.007,0.001
12928,6ycp,oxidoreductase,HEM_A_501,0,CYS,CYS,,407.0,0.15,0.457,-0.287,-0.146,-0.03,-0.004,0.059,0.032,-0.035,-0.029,-0.001,0.018
12929,6yct,oxidoreductase,HEC_A_503,0,CYS,CYS,,401.0,0.169,0.423,-0.22,-0.154,-0.004,-0.007,0.165,0.007,-0.098,-0.041,-0.002,0.003
12957,6z4r,oxygen carrier,HEM_A_201,0,HOH,HOH,,536.0,-0.201,0.412,0.096,-0.042,0.005,0.135,0.068,-0.001,0.161,-0.083,0.024,-0.061
12958,6z4t,oxygen carrier,HEM_A_1201,0,OXY-Q75,OXY,Q75,540.0,-0.053,0.266,-0.131,-0.153,0.004,0.326,0.083,-0.011,0.0,0.02,-0.016,0.01
13014,6zmq,oxidoreductase,HEM_A_701,0,HIS-HIS,HIS,HIS,435.0,-0.387,0.305,-0.062,-0.131,-0.003,-0.174,0.013,-0.006,0.131,0.078,-0.001,-0.009
13025,7a44,oxygen carrier,HEM_A_201,0,HIS-CMO,HIS,CMO,504.0,-0.005,0.161,-0.249,-0.237,-0.021,0.207,0.074,-0.0,0.066,-0.155,0.03,0.011
13026,7a45,oxygen carrier,HEM_A_201,0,HIS-CMO,HIS,CMO,489.0,0.071,0.212,-0.247,-0.229,-0.057,0.253,0.067,0.019,0.071,-0.087,0.04,-0.034
13033,7abb,unclassified,HEC_A_501,0,CYS,CYS,,417.0,-0.196,-0.264,0.06,-0.093,0.018,-0.063,0.052,0.012,-0.124,0.051,0.001,0.007
13066,7anv,unclassified,HEM_A_601,0,HIS-OXY,HIS,OXY,406.0,0.163,-0.271,0.051,-0.054,-0.012,0.045,-0.078,-0.021,-0.042,-0.005,0.023,-0.061
13079,7atj,oxidoreductase,HEM_A_350,0,HIS-CYN,HIS,CYN,407.0,-0.77,0.183,0.089,-0.243,0.026,-0.167,0.131,0.039,-0.06,-0.037,-0.044,0.031
13096,7b21,electron transporter,HEC_AAA_101,0,HIS-MET,HIS,MET,389.0,0.701,-0.432,-0.08,-0.004,0.012,-0.044,-0.169,0.03,0.043,0.02,0.009,-0.02
13097,7bi1,oxidoreductase,HEM_A_301,0,HIS-HOH,HIS,HOH,444.0,-0.665,0.059,0.028,-0.04,0.012,-0.069,0.176,-0.076,0.058,-0.072,0.001,0.019
13098,7biu,oxidoreductase,HEC_A_301,0,HIS-HOH,HIS,HOH,381.0,-0.57,0.215,-0.015,-0.008,0.004,0.017,0.099,-0.02,0.0,-0.007,0.002,-0.007
13099,7bwh,oxidoreductase,HEM_A_201,0,HIS-HIS,HIS,HIS,614.0,0.418,0.165,-0.267,-0.041,-0.001,0.065,-0.015,0.005,-0.064,-0.005,0.019,0.03
13104,7c73,oxidoreductase,HEM_A_601,0,HIS-HOH,HIS,HOH,408.0,-0.218,0.27,-0.269,0.004,-0.009,0.018,0.021,0.028,-0.108,-0.008,0.062,0.027
13105,7c74,oxidoreductase,HEM_A_602,0,HIS-HOH,HIS,HOH,413.0,-0.267,0.145,-0.312,0.001,0.017,-0.086,0.019,-0.0,-0.158,-0.082,0.073,-0.011
13106,7c75,oxidoreductase,HEM_A_606,0,HIS-HOH,HIS,HOH,399.0,-0.251,-0.357,-0.275,0.002,0.045,-0.024,-0.011,-0.021,-0.014,-0.001,-0.003,0.002
13117,7cb9,oxidoreductase,HEM_A_601,0,CYS-J6C,CYS,J6C,384.0,-0.338,-0.192,-0.019,0.069,0.007,-0.18,0.054,-0.035,-0.046,0.033,0.071,-0.014
13118,7ccf,oxidoreductase,HEM_A_501,0,CYS,CYS,,391.0,-0.167,-0.455,0.001,-0.194,0.005,-0.338,0.232,-0.002,0.038,0.063,0.07,0.011
13119,7ccp,oxidoreductase,HEM_A_296,0,HIS-HOH,HIS,HOH,463.0,-0.671,0.211,0.146,-0.037,0.0,-0.048,0.201,-0.006,0.026,-0.001,-0.01,0.026
13120,7cen,oxygen carrier,HEM_A_201,0,HIS-HOH,HIS,HOH,536.0,0.18,-0.258,-0.176,-0.298,0.011,0.056,-0.616,-0.304,-0.231,-0.033,0.008,-0.08
13121,7cez,oxygen carrier,HEM_A_201,0,HIS-HOH,HIS,HOH,501.0,0.087,0.102,-0.212,-0.166,0.024,0.231,0.101,-0.056,-0.032,-0.008,-0.013,0.016
13130,7cka,oxidoreductase,HEM_A_702,0,HIS-HOH,HIS,HOH,454.0,-0.469,-0.088,0.001,-0.043,-0.036,0.022,-0.001,-0.015,0.003,-0.003,0.006,-0.026
13133,7cl7,oxidoreductase,HEM_A_501,0,CYS-HOH,CYS,HOH,414.0,-0.623,-0.266,0.052,0.072,-0.05,0.025,0.044,-0.035,-0.12,0.105,0.045,-0.026
13134,7cl8,oxidoreductase,HEM_A_501,0,CYS-HOH,CYS,HOH,383.0,-0.563,-0.338,-0.026,-0.115,0.011,0.035,0.049,-0.039,-0.07,0.007,0.051,-0.005
13135,7cl9,oxidoreductase,HEM_A_501,0,CYS-HOH,CYS,HOH,414.0,-0.667,-0.11,0.056,0.046,-0.025,-0.012,0.056,-0.02,-0.028,0.122,0.01,-0.047
13154,7cpp,oxidoreductase,HEM_A_417,0,CYS-HOH,CYS,HOH,457.0,0.328,-0.303,-0.176,-0.059,0.025,-0.045,-0.104,-0.002,-0.009,0.039,0.005,0.029
13195,7d52,oxidoreductase,HEM_A_605,0,HIS-HOH,HIS,HOH,409.0,-0.466,-0.189,-0.385,-0.107,0.024,-0.035,0.039,-0.022,-0.06,0.01,0.012,0.024
13196,7d5i,oxidoreductase,HEB_A_801,0,GLU,GLU,,474.0,0.139,1.258,-1.015,0.234,-0.052,-0.006,-0.003,0.011,0.013,-0.102,-0.024,-0.024
13205,7d8m,oxidoreductase,HEM_A_601,0,HIS,HIS,,371.0,0.377,-0.306,0.244,-0.175,-0.011,0.101,-0.166,0.001,-0.08,-0.034,0.019,0.016
13216,7dao,oxidoreductase,HEM_A_605,0,HIS-HOH,HIS,HOH,397.0,-0.509,-0.144,-0.356,-0.089,0.024,-0.011,-0.001,-0.03,-0.061,0.141,0.02,-0.034
13219,7ddr,unclassified,HEM_A_201,0,HIS-IMD,HIS,IMD,623.0,0.218,-0.549,-0.153,-0.026,-0.028,0.067,0.097,0.002,-0.088,-0.01,-0.015,-0.007
13220,7dds,unclassified,HEM_A_201,0,HIS-HOH,HIS,HOH,529.0,0.015,-0.042,-0.377,-0.053,0.003,0.137,0.186,-0.002,-0.059,-0.105,-0.022,0.016
13221,7ddt,unclassified,HEM_A_201,0,HIS-IMD,HIS,IMD,567.0,0.03,-0.412,-0.287,0.064,0.027,0.15,0.088,-0.005,-0.08,0.134,0.019,-0.069
13224,7de5,oxidoreductase,HEM_A_601,0,HIS-HOH,HIS,HOH,409.0,-0.516,-0.118,-0.305,-0.123,-0.05,-0.075,0.059,-0.001,-0.07,-0.018,0.017,-0.009
13237,7di3,oxidoreductase,HEM_A_401,0,CYS-HOH,CYS,HOH,418.0,-0.269,-0.151,-0.07,-0.117,-0.032,-0.007,0.012,-0.033,-0.009,-0.116,0.032,-0.056
13240,7dlh,unclassified,HEM_A_401,0,HIS-HOH,HIS,HOH,447.0,-0.452,-0.154,-0.067,-0.094,0.022,-0.064,0.071,0.009,0.024,-0.051,0.006,-0.004
13247,7dlq,oxidoreductase,HEM_A_601,0,HIS-PEO,HIS,PEO,394.0,-0.499,-0.105,-0.25,-0.113,0.037,-0.023,0.041,-0.019,-0.076,0.078,0.025,-0.062
13248,7dls,oxidoreductase,HEM_A_401,0,CYS-HOH,CYS,HOH,415.0,-0.261,-0.376,0.094,-0.001,0.009,-0.05,0.022,-0.016,0.011,-0.179,-0.062,0.002
13249,7dmr,oxidoreductase,HEM_A_605,0,HIS-HOH,HIS,HOH,404.0,-0.373,-0.122,-0.343,-0.064,0.002,-0.025,0.021,-0.016,0.086,-0.012,0.052,0.049
13250,7dn6,oxidoreductase,HEM_A_601,0,HIS-PEO,HIS,PEO,389.0,-0.466,-0.065,-0.313,0.051,0.044,-0.014,0.057,0.013,-0.102,-0.027,0.047,-0.051
13251,7dn7,oxidoreductase,HEM_A_601,0,HIS-PEO,HIS,PEO,389.0,-0.526,-0.107,-0.349,-0.017,0.043,0.01,0.065,-0.014,-0.06,0.08,0.016,-0.041
13254,7dvr,oxidoreductase,HEM_A_201,0,HIS,HIS,,747.0,-0.098,0.519,0.065,0.363,0.022,-0.108,-0.012,-0.008,-0.031,-0.096,0.023,0.067
13255,7dvt,oxidoreductase,HEM_A_201,0,HIS-CMO,HIS,CMO,756.0,-0.077,0.465,0.029,0.001,0.035,-0.114,0.008,-0.013,0.016,-0.048,-0.03,0.011
13256,7dvu,oxidoreductase,HEM_A_201,0,HIS-CYN,HIS,CYN,755.0,-0.202,0.901,0.125,0.07,0.002,0.108,-0.037,-0.021,0.01,-0.093,-0.03,-0.012
13321,7e7f,oxidoreductase,HEM_A_601,0,CYS-MYT,CYS,MYT,448.0,-0.16,0.186,0.068,-0.107,0.032,-0.035,0.035,-0.012,0.002,-0.021,-0.009,-0.011
